Image,Class
poligons_Mezs\4114-34_4_tile_9184_1792.tif,13
poligons_Mezs\4114-34_4_tile_9184_2016.tif,13
poligons_Mezs\4114-34_4_tile_9184_224.tif,13
poligons_Mezs\4114-34_4_tile_9184_2240.tif,13
poligons_Mezs\4114-34_4_tile_9184_2464.tif,13
poligons_Mezs\4114-34_4_tile_9184_2688.tif,13
poligons_Mezs\4114-34_4_tile_9184_2912.tif,13
poligons_Mezs\4114-34_4_tile_9184_3136.tif,13
poligons_Mezs\4114-34_4_tile_9184_3360.tif,13
poligons_Mezs\4114-34_4_tile_9184_3584.tif,13
poligons_Mezs\4114-34_4_tile_9184_3808.tif,13
poligons_Mezs\4114-34_4_tile_9184_4032.tif,13
poligons_Mezs\4114-34_4_tile_9184_4256.tif,13
poligons_Mezs\4114-34_4_tile_9184_448.tif,13
poligons_Mezs\4114-34_4_tile_9184_4480.tif,13
poligons_Mezs\4114-34_4_tile_9184_4704.tif,13
poligons_Mezs\4114-34_4_tile_9184_4928.tif,13
poligons_Mezs\4114-34_4_tile_9184_5376.tif,13
poligons_Mezs\4114-34_4_tile_9184_5600.tif,13
poligons_Mezs\4114-34_4_tile_9184_5824.tif,13
poligons_Mezs\4114-34_4_tile_9184_6048.tif,13
poligons_Mezs\4114-34_4_tile_9184_6272.tif,13
poligons_Mezs\4114-34_4_tile_9184_6496.tif,13
poligons_Mezs\4114-34_4_tile_9184_672.tif,13
poligons_Mezs\4114-34_4_tile_9184_6720.tif,13
poligons_Mezs\4114-34_4_tile_9184_6944.tif,13
poligons_Mezs\4114-34_4_tile_9184_7168.tif,13
poligons_Mezs\4114-34_4_tile_9184_7392.tif,13
poligons_Mezs\4114-34_4_tile_9184_7616.tif,13
poligons_Mezs\4114-34_4_tile_9184_7840.tif,13
poligons_Mezs\4114-34_4_tile_9184_8064.tif,13
poligons_Mezs\4114-34_4_tile_9184_8288.tif,13
poligons_Mezs\4114-34_4_tile_9184_896.tif,13
poligons_Mezs\4114-34_4_tile_9408_0.tif,13
poligons_Mezs\4114-34_4_tile_9408_1120.tif,13
poligons_Mezs\4114-34_4_tile_9408_1344.tif,13
poligons_Mezs\4114-34_4_tile_9408_1568.tif,13
poligons_Mezs\4114-34_4_tile_9408_1792.tif,13
poligons_Mezs\4114-34_4_tile_9408_2016.tif,13
poligons_Mezs\4114-34_4_tile_9408_224.tif,13
poligons_Mezs\4114-34_4_tile_9408_2240.tif,13
poligons_Mezs\4114-34_4_tile_9408_2464.tif,13
poligons_Mezs\4114-34_4_tile_9408_2688.tif,13
poligons_Mezs\4114-34_4_tile_9408_2912.tif,13
poligons_Mezs\4114-34_4_tile_9408_3136.tif,13
poligons_Mezs\4114-34_4_tile_9408_3360.tif,13
poligons_Mezs\4114-34_4_tile_9408_3584.tif,13
poligons_Mezs\4114-34_4_tile_9408_3808.tif,13
poligons_Mezs\4114-34_4_tile_9408_4032.tif,13
poligons_Mezs\4114-34_4_tile_9408_4256.tif,13
poligons_Mezs\4114-34_4_tile_9408_448.tif,13
poligons_Mezs\4114-34_4_tile_9408_4480.tif,13
poligons_Mezs\4114-34_4_tile_9408_4704.tif,13
poligons_Mezs\4114-34_4_tile_9408_4928.tif,13
poligons_Mezs\4114-34_4_tile_9408_5376.tif,13
poligons_Mezs\4114-34_4_tile_9408_5600.tif,13
poligons_Mezs\4114-34_4_tile_9408_5824.tif,13
poligons_Mezs\4114-34_4_tile_9408_6048.tif,13
poligons_Mezs\4114-34_4_tile_9408_6272.tif,13
poligons_Mezs\4114-34_4_tile_9408_6496.tif,13
poligons_Mezs\4114-34_4_tile_9408_672.tif,13
poligons_Mezs\4114-34_4_tile_9408_6720.tif,13
poligons_Mezs\4114-34_4_tile_9408_6944.tif,13
poligons_Mezs\4114-34_4_tile_9408_7168.tif,13
poligons_Mezs\4114-34_4_tile_9408_8064.tif,13
poligons_Mezs\4114-34_4_tile_9408_8736.tif,13
poligons_Mezs\4114-34_4_tile_9408_896.tif,13
poligons_Mezs\4114-34_4_tile_9408_8960.tif,13
poligons_Mezs\4114-34_4_tile_9408_9184.tif,13
poligons_Mezs\4114-34_4_tile_9408_9408.tif,13
poligons_Mezs\4114-34_4_tile_9632_0.tif,13
poligons_Mezs\4114-34_4_tile_9632_1120.tif,13
poligons_Mezs\4114-34_4_tile_9632_1344.tif,13
poligons_Mezs\4114-34_4_tile_9632_1568.tif,13
poligons_Mezs\4114-34_4_tile_9632_1792.tif,13
poligons_Mezs\4114-34_4_tile_9632_2016.tif,13
poligons_Mezs\4114-34_4_tile_9632_224.tif,13
poligons_Mezs\4114-34_4_tile_9632_2240.tif,13
poligons_Mezs\4114-34_4_tile_9632_2464.tif,13
poligons_Mezs\4114-34_4_tile_9632_2688.tif,13
poligons_Mezs\4114-34_4_tile_9632_2912.tif,13
poligons_Mezs\4114-34_4_tile_9632_3136.tif,13
poligons_Mezs\4114-34_4_tile_9632_3360.tif,13
poligons_Mezs\4114-34_4_tile_9632_3584.tif,13
poligons_Mezs\4114-34_4_tile_9632_3808.tif,13
poligons_Mezs\4114-34_4_tile_9632_4032.tif,13
poligons_Mezs\4114-34_4_tile_9632_4256.tif,13
poligons_Mezs\4114-34_4_tile_9632_448.tif,13
poligons_Mezs\4114-34_4_tile_9632_4480.tif,13
poligons_Mezs\4114-34_4_tile_9632_4704.tif,13
poligons_Mezs\4114-34_4_tile_9632_4928.tif,13
poligons_Mezs\4114-34_4_tile_9632_5376.tif,13
poligons_Mezs\4114-34_4_tile_9632_5600.tif,13
poligons_Mezs\4114-34_4_tile_9632_5824.tif,13
poligons_Mezs\4114-34_4_tile_9632_6048.tif,13
poligons_Mezs\4114-34_4_tile_9632_6272.tif,13
poligons_Mezs\4114-34_4_tile_9632_6496.tif,13
poligons_Mezs\4114-34_4_tile_9632_672.tif,13
poligons_Mezs\4114-34_4_tile_9632_8512.tif,13
poligons_Mezs\4114-34_4_tile_9632_8736.tif,13
poligons_Mezs\4114-34_4_tile_9632_896.tif,13
poligons_Mezs\4114-34_4_tile_9632_8960.tif,13
poligons_Mezs\4114-34_4_tile_9632_9184.tif,13
poligons_Mezs\4114-34_4_tile_9632_9408.tif,13
poligons_Mezs\4114-34_4_tile_9632_9632.tif,13
poligons_Mezs\4114-35_1_tile_0_0.tif,13
poligons_Mezs\4114-35_1_tile_0_1120.tif,13
poligons_Mezs\4114-35_1_tile_0_1344.tif,13
poligons_Mezs\4114-35_1_tile_0_1568.tif,13
poligons_Mezs\4114-35_1_tile_0_1792.tif,13
poligons_Mezs\4114-35_1_tile_0_2016.tif,13
poligons_Mezs\4114-35_1_tile_0_224.tif,13
poligons_Mezs\4114-35_1_tile_0_2240.tif,13
poligons_Mezs\4114-35_1_tile_0_2464.tif,13
poligons_Mezs\4114-35_1_tile_0_2688.tif,13
poligons_Mezs\4114-35_1_tile_0_2912.tif,13
poligons_Mezs\4114-35_1_tile_0_3136.tif,13
poligons_Mezs\4114-35_1_tile_0_3360.tif,13
poligons_Mezs\4114-35_1_tile_0_448.tif,13
poligons_Mezs\4114-35_1_tile_0_6048.tif,13
poligons_Mezs\4114-35_1_tile_0_6272.tif,13
poligons_Mezs\4114-35_1_tile_0_6496.tif,13
poligons_Mezs\4114-35_1_tile_0_672.tif,13
poligons_Mezs\4114-35_1_tile_0_6720.tif,13
poligons_Mezs\4114-35_1_tile_0_6944.tif,13
poligons_Mezs\4114-35_1_tile_0_7168.tif,13
poligons_Mezs\4114-35_1_tile_0_7392.tif,13
poligons_Mezs\4114-35_1_tile_0_7616.tif,13
poligons_Mezs\4114-35_1_tile_0_7840.tif,13
poligons_Mezs\4114-35_1_tile_0_8064.tif,13
poligons_Mezs\4114-35_1_tile_0_8288.tif,13
poligons_Mezs\4114-35_1_tile_0_8512.tif,13
poligons_Mezs\4114-35_1_tile_0_8736.tif,13
poligons_Mezs\4114-35_1_tile_0_896.tif,13
poligons_Mezs\4114-35_1_tile_0_8960.tif,13
poligons_Mezs\4114-35_1_tile_0_9184.tif,13
poligons_Mezs\4114-35_1_tile_0_9408.tif,13
poligons_Mezs\4114-35_1_tile_0_9632.tif,13
poligons_Mezs\4114-35_1_tile_1120_0.tif,13
poligons_Mezs\4114-35_1_tile_1120_1120.tif,13
poligons_Mezs\4114-35_1_tile_1120_1344.tif,13
poligons_Mezs\4114-35_1_tile_1120_1568.tif,13
poligons_Mezs\4114-35_1_tile_1120_1792.tif,13
poligons_Mezs\4114-35_1_tile_1120_2016.tif,13
poligons_Mezs\4114-35_1_tile_1120_224.tif,13
poligons_Mezs\4114-35_1_tile_1120_2240.tif,13
poligons_Mezs\4114-35_1_tile_1120_2464.tif,13
poligons_Mezs\4114-35_1_tile_1120_2688.tif,13
poligons_Mezs\4114-35_1_tile_1120_2912.tif,13
poligons_Mezs\4114-35_1_tile_1120_3136.tif,13
poligons_Mezs\4114-35_1_tile_1120_3360.tif,13
poligons_Mezs\4114-35_1_tile_1120_3584.tif,13
poligons_Mezs\4114-35_1_tile_1120_3808.tif,13
poligons_Mezs\4114-35_1_tile_1120_4032.tif,13
poligons_Mezs\4114-35_1_tile_1120_4256.tif,13
poligons_Mezs\4114-35_1_tile_1120_448.tif,13
poligons_Mezs\4114-35_1_tile_1120_4480.tif,13
poligons_Mezs\4114-35_1_tile_1120_4704.tif,13
poligons_Mezs\4114-35_1_tile_1120_4928.tif,13
poligons_Mezs\4114-35_1_tile_1120_5152.tif,13
poligons_Mezs\4114-35_1_tile_1120_5376.tif,13
poligons_Mezs\4114-35_1_tile_1120_6272.tif,13
poligons_Mezs\4114-35_1_tile_1120_6496.tif,13
poligons_Mezs\4114-35_1_tile_1120_672.tif,13
poligons_Mezs\4114-35_1_tile_1120_6720.tif,13
poligons_Mezs\4114-35_1_tile_1120_6944.tif,13
poligons_Mezs\4114-35_1_tile_1120_7168.tif,13
poligons_Mezs\4114-35_1_tile_1120_7392.tif,13
poligons_Mezs\4114-35_1_tile_1120_7616.tif,13
poligons_Mezs\4114-35_1_tile_1120_7840.tif,13
poligons_Mezs\4114-35_1_tile_1120_8512.tif,13
poligons_Mezs\4114-35_1_tile_1120_8736.tif,13
poligons_Mezs\4114-35_1_tile_1120_896.tif,13
poligons_Mezs\4114-35_1_tile_1120_8960.tif,13
poligons_Mezs\4114-35_1_tile_1120_9184.tif,13
poligons_Mezs\4114-35_1_tile_1120_9408.tif,13
poligons_Mezs\4114-35_1_tile_1120_9632.tif,13
poligons_Mezs\4114-35_1_tile_1344_0.tif,13
poligons_Mezs\4114-35_1_tile_1344_1120.tif,13
poligons_Mezs\4114-35_1_tile_1344_1344.tif,13
poligons_Mezs\4114-35_1_tile_1344_1568.tif,13
poligons_Mezs\4114-35_1_tile_1344_1792.tif,13
poligons_Mezs\4114-35_1_tile_1344_2016.tif,13
poligons_Mezs\4114-35_1_tile_1344_224.tif,13
poligons_Mezs\4114-35_1_tile_1344_2240.tif,13
poligons_Mezs\4114-35_1_tile_1344_2464.tif,13
poligons_Mezs\4114-35_1_tile_1344_2688.tif,13
poligons_Mezs\4114-35_1_tile_1344_2912.tif,13
poligons_Mezs\4114-35_1_tile_1344_3136.tif,13
poligons_Mezs\4114-35_1_tile_1344_3360.tif,13
poligons_Mezs\4114-35_1_tile_1344_3584.tif,13
poligons_Mezs\4114-35_1_tile_1344_3808.tif,13
poligons_Mezs\4114-35_1_tile_1344_4032.tif,13
poligons_Mezs\4114-35_1_tile_1344_4256.tif,13
poligons_Mezs\4114-35_1_tile_1344_448.tif,13
poligons_Mezs\4114-35_1_tile_1344_4480.tif,13
poligons_Mezs\4114-35_1_tile_1344_4704.tif,13
poligons_Mezs\4114-35_1_tile_1344_4928.tif,13
poligons_Mezs\4114-35_1_tile_1344_5152.tif,13
poligons_Mezs\4114-35_1_tile_1344_5376.tif,13
poligons_Mezs\4114-35_1_tile_1344_5600.tif,13
poligons_Mezs\4114-35_1_tile_1344_5824.tif,13
poligons_Mezs\4114-35_1_tile_1344_672.tif,13
poligons_Mezs\4114-35_1_tile_1344_6720.tif,13
poligons_Mezs\4114-35_1_tile_1344_6944.tif,13
poligons_Mezs\4114-35_1_tile_1344_7168.tif,13
poligons_Mezs\4114-35_1_tile_1344_7392.tif,13
poligons_Mezs\4114-35_1_tile_1344_7616.tif,13
poligons_Mezs\4114-35_1_tile_1344_7840.tif,13
poligons_Mezs\4114-35_1_tile_1344_8512.tif,13
poligons_Mezs\4114-35_1_tile_1344_8736.tif,13
poligons_Mezs\4114-35_1_tile_1344_896.tif,13
poligons_Mezs\4114-35_1_tile_1344_8960.tif,13
poligons_Mezs\4114-35_1_tile_1344_9184.tif,13
poligons_Mezs\4114-35_1_tile_1344_9408.tif,13
poligons_Mezs\4114-35_1_tile_1344_9632.tif,13
poligons_Mezs\4114-35_1_tile_1568_0.tif,13
poligons_Mezs\4114-35_1_tile_1568_1120.tif,13
poligons_Mezs\4114-35_1_tile_1568_1344.tif,13
poligons_Mezs\4114-35_1_tile_1568_1568.tif,13
poligons_Mezs\4114-35_1_tile_1568_1792.tif,13
poligons_Mezs\4114-35_1_tile_1568_2016.tif,13
poligons_Mezs\4114-35_1_tile_1568_224.tif,13
poligons_Mezs\4114-35_1_tile_1568_2240.tif,13
poligons_Mezs\4114-35_1_tile_1568_2464.tif,13
poligons_Mezs\4114-35_1_tile_1568_2688.tif,13
poligons_Mezs\4114-35_1_tile_1568_2912.tif,13
poligons_Mezs\4114-35_1_tile_1568_3136.tif,13
poligons_Mezs\4114-35_1_tile_1568_3360.tif,13
poligons_Mezs\4114-35_1_tile_1568_3584.tif,13
poligons_Mezs\4114-35_1_tile_1568_3808.tif,13
poligons_Mezs\4114-35_1_tile_1568_4032.tif,13
poligons_Mezs\4114-35_1_tile_1568_4256.tif,13
poligons_Mezs\4114-35_1_tile_1568_448.tif,13
poligons_Mezs\4114-35_1_tile_1568_4480.tif,13
poligons_Mezs\4114-35_1_tile_1568_4704.tif,13
poligons_Mezs\4114-35_1_tile_1568_4928.tif,13
poligons_Mezs\4114-35_1_tile_1568_5152.tif,13
poligons_Mezs\4114-35_1_tile_1568_5376.tif,13
poligons_Mezs\4114-35_1_tile_1568_5600.tif,13
poligons_Mezs\4114-35_1_tile_1568_5824.tif,13
poligons_Mezs\4114-35_1_tile_1568_6048.tif,13
poligons_Mezs\4114-35_1_tile_1568_6272.tif,13
poligons_Mezs\4114-35_1_tile_1568_672.tif,13
poligons_Mezs\4114-35_1_tile_1568_7392.tif,13
poligons_Mezs\4114-35_1_tile_1568_7616.tif,13
poligons_Mezs\4114-35_1_tile_1568_7840.tif,13
poligons_Mezs\4114-35_1_tile_1568_8512.tif,13
poligons_Mezs\4114-35_1_tile_1568_8736.tif,13
poligons_Mezs\4114-35_1_tile_1568_896.tif,13
poligons_Mezs\4114-35_1_tile_1568_8960.tif,13
poligons_Mezs\4114-35_1_tile_1568_9184.tif,13
poligons_Mezs\4114-35_1_tile_1568_9408.tif,13
poligons_Mezs\4114-35_1_tile_1568_9632.tif,13
poligons_Mezs\4114-35_1_tile_1792_0.tif,13
poligons_Mezs\4114-35_1_tile_1792_1120.tif,13
poligons_Mezs\4114-35_1_tile_1792_1344.tif,13
poligons_Mezs\4114-35_1_tile_1792_1568.tif,13
poligons_Mezs\4114-35_1_tile_1792_1792.tif,13
poligons_Mezs\4114-35_1_tile_1792_2016.tif,13
poligons_Mezs\4114-35_1_tile_1792_224.tif,13
poligons_Mezs\4114-35_1_tile_1792_2240.tif,13
poligons_Mezs\4114-35_1_tile_1792_2912.tif,13
poligons_Mezs\4114-35_1_tile_1792_3136.tif,13
poligons_Mezs\4114-35_1_tile_1792_3360.tif,13
poligons_Mezs\4114-35_1_tile_1792_3584.tif,13
poligons_Mezs\4114-35_1_tile_1792_3808.tif,13
poligons_Mezs\4114-35_1_tile_1792_4032.tif,13
poligons_Mezs\4114-35_1_tile_1792_4256.tif,13
poligons_Mezs\4114-35_1_tile_1792_448.tif,13
poligons_Mezs\4114-35_1_tile_1792_4480.tif,13
poligons_Mezs\4114-35_1_tile_1792_4704.tif,13
poligons_Mezs\4114-35_1_tile_1792_4928.tif,13
poligons_Mezs\4114-35_1_tile_1792_5152.tif,13
poligons_Mezs\4114-35_1_tile_1792_5376.tif,13
poligons_Mezs\4114-35_1_tile_1792_5600.tif,13
poligons_Mezs\4114-35_1_tile_1792_5824.tif,13
poligons_Mezs\4114-35_1_tile_1792_6048.tif,13
poligons_Mezs\4114-35_1_tile_1792_6272.tif,13
poligons_Mezs\4114-35_1_tile_1792_6496.tif,13
poligons_Mezs\4114-35_1_tile_1792_672.tif,13
poligons_Mezs\4114-35_1_tile_1792_6720.tif,13
poligons_Mezs\4114-35_1_tile_1792_6944.tif,13
poligons_Mezs\4114-35_1_tile_1792_8288.tif,13
poligons_Mezs\4114-35_1_tile_1792_8512.tif,13
poligons_Mezs\4114-35_1_tile_1792_8736.tif,13
poligons_Mezs\4114-35_1_tile_1792_896.tif,13
poligons_Mezs\4114-35_1_tile_1792_8960.tif,13
poligons_Mezs\4114-35_1_tile_1792_9184.tif,13
poligons_Mezs\4114-35_1_tile_1792_9408.tif,13
poligons_Mezs\4114-35_1_tile_1792_9632.tif,13
poligons_Mezs\4114-35_1_tile_2016_0.tif,13
poligons_Mezs\4114-35_1_tile_2016_1120.tif,13
poligons_Mezs\4114-35_1_tile_2016_1344.tif,13
poligons_Mezs\4114-35_1_tile_2016_1568.tif,13
poligons_Mezs\4114-35_1_tile_2016_1792.tif,13
poligons_Mezs\4114-35_1_tile_2016_2016.tif,13
poligons_Mezs\4114-35_1_tile_2016_224.tif,13
poligons_Mezs\4114-35_1_tile_2016_2240.tif,13
poligons_Izcirtums\4114-35_1_tile_2016_2688.tif,4
poligons_Mezs\4114-35_1_tile_2016_3360.tif,13
poligons_Mezs\4114-35_1_tile_2016_3584.tif,13
poligons_Mezs\4114-35_1_tile_2016_3808.tif,13
poligons_Mezs\4114-35_1_tile_2016_4032.tif,13
poligons_Mezs\4114-35_1_tile_2016_4256.tif,13
poligons_Mezs\4114-35_1_tile_2016_448.tif,13
poligons_Mezs\4114-35_1_tile_2016_4480.tif,13
poligons_Mezs\4114-35_1_tile_2016_4704.tif,13
poligons_Mezs\4114-35_1_tile_2016_4928.tif,13
poligons_Mezs\4114-35_1_tile_2016_5152.tif,13
poligons_Mezs\4114-35_1_tile_2016_5376.tif,13
poligons_Mezs\4114-35_1_tile_2016_5600.tif,13
poligons_Mezs\4114-35_1_tile_2016_5824.tif,13
poligons_Mezs\4114-35_1_tile_2016_6048.tif,13
poligons_Mezs\4114-35_1_tile_2016_6272.tif,13
poligons_Mezs\4114-35_1_tile_2016_6496.tif,13
poligons_Mezs\4114-35_1_tile_2016_672.tif,13
poligons_Mezs\4114-35_1_tile_2016_6720.tif,13
poligons_Mezs\4114-35_1_tile_2016_6944.tif,13
poligons_Mezs\4114-35_1_tile_2016_7168.tif,13
poligons_Mezs\4114-35_1_tile_2016_8512.tif,13
poligons_Mezs\4114-35_1_tile_2016_8736.tif,13
poligons_Mezs\4114-35_1_tile_2016_896.tif,13
poligons_Mezs\4114-35_1_tile_2016_8960.tif,13
poligons_Mezs\4114-35_1_tile_2016_9184.tif,13
poligons_Mezs\4114-35_1_tile_2016_9408.tif,13
poligons_Mezs\4114-35_1_tile_2016_9632.tif,13
poligons_Mezs\4114-35_1_tile_2240_0.tif,13
poligons_Mezs\4114-35_1_tile_2240_1120.tif,13
poligons_Mezs\4114-35_1_tile_2240_1344.tif,13
poligons_Mezs\4114-35_1_tile_2240_1568.tif,13
poligons_Mezs\4114-35_1_tile_2240_1792.tif,13
poligons_Mezs\4114-35_1_tile_2240_2016.tif,13
poligons_Mezs\4114-35_1_tile_2240_224.tif,13
poligons_Mezs\4114-35_1_tile_2240_2240.tif,13
poligons_Mezs\4114-35_1_tile_2240_3360.tif,13
poligons_Mezs\4114-35_1_tile_2240_3584.tif,13
poligons_Mezs\4114-35_1_tile_2240_3808.tif,13
poligons_Mezs\4114-35_1_tile_2240_4032.tif,13
poligons_Mezs\4114-35_1_tile_2240_4256.tif,13
poligons_Mezs\4114-35_1_tile_2240_448.tif,13
poligons_Mezs\4114-35_1_tile_2240_4480.tif,13
poligons_Mezs\4114-35_1_tile_2240_4704.tif,13
poligons_Mezs\4114-35_1_tile_2240_5600.tif,13
poligons_Mezs\4114-35_1_tile_2240_5824.tif,13
poligons_Mezs\4114-35_1_tile_2240_6048.tif,13
poligons_Mezs\4114-35_1_tile_2240_6272.tif,13
poligons_Mezs\4114-35_1_tile_2240_6496.tif,13
poligons_Mezs\4114-35_1_tile_2240_672.tif,13
poligons_Mezs\4114-35_1_tile_2240_6720.tif,13
poligons_Mezs\4114-35_1_tile_2240_6944.tif,13
poligons_Mezs\4114-35_1_tile_2240_7168.tif,13
poligons_Mezs\4114-35_1_tile_2240_7392.tif,13
poligons_Mezs\4114-35_1_tile_2240_7616.tif,13
poligons_Mezs\4114-35_1_tile_2240_7840.tif,13
poligons_Mezs\4114-35_1_tile_2240_8064.tif,13
poligons_Mezs\4114-35_1_tile_2240_8736.tif,13
poligons_Mezs\4114-35_1_tile_2240_896.tif,13
poligons_Mezs\4114-35_1_tile_2240_8960.tif,13
poligons_Mezs\4114-35_1_tile_2240_9184.tif,13
poligons_Mezs\4114-35_1_tile_2240_9408.tif,13
poligons_Mezs\4114-35_1_tile_2240_9632.tif,13
poligons_Mezs\4114-35_1_tile_224_0.tif,13
poligons_Mezs\4114-35_1_tile_224_1120.tif,13
poligons_Mezs\4114-35_1_tile_224_1344.tif,13
poligons_Mezs\4114-35_1_tile_224_1568.tif,13
poligons_Mezs\4114-35_1_tile_224_1792.tif,13
poligons_Mezs\4114-35_1_tile_224_2016.tif,13
poligons_Mezs\4114-35_1_tile_224_224.tif,13
poligons_Mezs\4114-35_1_tile_224_2240.tif,13
poligons_Mezs\4114-35_1_tile_224_2464.tif,13
poligons_Mezs\4114-35_1_tile_224_2688.tif,13
poligons_Mezs\4114-35_1_tile_224_2912.tif,13
poligons_Mezs\4114-35_1_tile_224_3136.tif,13
poligons_Mezs\4114-35_1_tile_224_3360.tif,13
poligons_Mezs\4114-35_1_tile_224_3584.tif,13
poligons_Mezs\4114-35_1_tile_224_3808.tif,13
poligons_Mezs\4114-35_1_tile_224_4032.tif,13
poligons_Mezs\4114-35_1_tile_224_4256.tif,13
poligons_Mezs\4114-35_1_tile_224_448.tif,13
poligons_Mezs\4114-35_1_tile_224_4480.tif,13
poligons_Mezs\4114-35_1_tile_224_4704.tif,13
poligons_Mezs\4114-35_1_tile_224_4928.tif,13
poligons_Mezs\4114-35_1_tile_224_5824.tif,13
poligons_Mezs\4114-35_1_tile_224_6048.tif,13
poligons_Mezs\4114-35_1_tile_224_6272.tif,13
poligons_Mezs\4114-35_1_tile_224_6496.tif,13
poligons_Mezs\4114-35_1_tile_224_672.tif,13
poligons_Mezs\4114-35_1_tile_224_6720.tif,13
poligons_Mezs\4114-35_1_tile_224_6944.tif,13
poligons_Mezs\4114-35_1_tile_224_7168.tif,13
poligons_Mezs\4114-35_1_tile_224_7392.tif,13
poligons_Mezs\4114-35_1_tile_224_7616.tif,13
poligons_Mezs\4114-35_1_tile_224_7840.tif,13
poligons_Mezs\4114-35_1_tile_224_8064.tif,13
poligons_Mezs\4114-35_1_tile_224_8288.tif,13
poligons_Mezs\4114-35_1_tile_224_8512.tif,13
poligons_Mezs\4114-35_1_tile_224_8736.tif,13
poligons_Mezs\4114-35_1_tile_224_896.tif,13
poligons_Mezs\4114-35_1_tile_224_8960.tif,13
poligons_Mezs\4114-35_1_tile_224_9184.tif,13
poligons_Mezs\4114-35_1_tile_224_9408.tif,13
poligons_Mezs\4114-35_1_tile_224_9632.tif,13
poligons_Mezs\4114-35_1_tile_2464_0.tif,13
poligons_Mezs\4114-35_1_tile_2464_1120.tif,13
poligons_Mezs\4114-35_1_tile_2464_1344.tif,13
poligons_Mezs\4114-35_1_tile_2464_1568.tif,13
poligons_Mezs\4114-35_1_tile_2464_1792.tif,13
poligons_Mezs\4114-35_1_tile_2464_2016.tif,13
poligons_Mezs\4114-35_1_tile_2464_224.tif,13
poligons_Mezs\4114-35_1_tile_2464_2240.tif,13
poligons_Mezs\4114-35_1_tile_2464_2464.tif,13
poligons_Mezs\4114-35_1_tile_2464_2688.tif,13
poligons_Mezs\4114-35_1_tile_2464_2912.tif,13
poligons_Mezs\4114-35_1_tile_2464_3136.tif,13
poligons_Mezs\4114-35_1_tile_2464_3360.tif,13
poligons_Mezs\4114-35_1_tile_2464_3584.tif,13
poligons_Mezs\4114-35_1_tile_2464_3808.tif,13
poligons_Mezs\4114-35_1_tile_2464_4032.tif,13
poligons_Mezs\4114-35_1_tile_2464_4256.tif,13
poligons_Mezs\4114-35_1_tile_2464_448.tif,13
poligons_Mezs\4114-35_1_tile_2464_6496.tif,13
poligons_Mezs\4114-35_1_tile_2464_672.tif,13
poligons_Mezs\4114-35_1_tile_2464_6720.tif,13
poligons_Mezs\4114-35_1_tile_2464_6944.tif,13
poligons_Mezs\4114-35_1_tile_2464_7168.tif,13
poligons_Mezs\4114-35_1_tile_2464_7392.tif,13
poligons_Mezs\4114-35_1_tile_2464_7616.tif,13
poligons_Mezs\4114-35_1_tile_2464_7840.tif,13
poligons_Mezs\4114-35_1_tile_2464_8064.tif,13
poligons_Mezs\4114-35_1_tile_2464_8288.tif,13
poligons_Mezs\4114-35_1_tile_2464_896.tif,13
poligons_Mezs\4114-35_1_tile_2464_9632.tif,13
poligons_Mezs\4114-35_1_tile_2688_1120.tif,13
poligons_Mezs\4114-35_1_tile_2688_1344.tif,13
poligons_Mezs\4114-35_1_tile_2688_1568.tif,13
poligons_Mezs\4114-35_1_tile_2688_1792.tif,13
poligons_Mezs\4114-35_1_tile_2688_2016.tif,13
poligons_Mezs\4114-35_1_tile_2688_224.tif,13
poligons_Mezs\4114-35_1_tile_2688_2240.tif,13
poligons_Mezs\4114-35_1_tile_2688_2464.tif,13
poligons_Mezs\4114-35_1_tile_2688_2688.tif,13
poligons_Mezs\4114-35_1_tile_2688_2912.tif,13
poligons_Mezs\4114-35_1_tile_2688_3136.tif,13
poligons_Mezs\4114-35_1_tile_2688_3360.tif,13
poligons_Mezs\4114-35_1_tile_2688_448.tif,13
poligons_Parejas_zemes\4114-35_1_tile_2688_4704.tif,15
poligons_Parejas_zemes\4114-35_1_tile_2688_4928.tif,15
poligons_Plava\4114-35_1_tile_2688_5824.tif,17
poligons_Mezs\4114-35_1_tile_2688_6496.tif,13
poligons_Mezs\4114-35_1_tile_2688_672.tif,13
poligons_Mezs\4114-35_1_tile_2688_6720.tif,13
poligons_Mezs\4114-35_1_tile_2688_7392.tif,13
poligons_Mezs\4114-35_1_tile_2688_7616.tif,13
poligons_Mezs\4114-35_1_tile_2688_7840.tif,13
poligons_Mezs\4114-35_1_tile_2688_8064.tif,13
poligons_Mezs\4114-35_1_tile_2688_8288.tif,13
poligons_Mezs\4114-35_1_tile_2688_8512.tif,13
poligons_Mezs\4114-35_1_tile_2688_8736.tif,13
poligons_Mezs\4114-35_1_tile_2688_896.tif,13
poligons_Mezs\4114-35_1_tile_2688_8960.tif,13
poligons_Mezs\4114-35_1_tile_2688_9184.tif,13
poligons_Mezs\4114-35_1_tile_2912_1120.tif,13
poligons_Mezs\4114-35_1_tile_2912_1344.tif,13
poligons_Mezs\4114-35_1_tile_2912_1568.tif,13
poligons_Mezs\4114-35_1_tile_2912_1792.tif,13
poligons_Mezs\4114-35_1_tile_2912_2016.tif,13
poligons_Mezs\4114-35_1_tile_2912_224.tif,13
poligons_Mezs\4114-35_1_tile_2912_2240.tif,13
poligons_Mezs\4114-35_1_tile_2912_2464.tif,13
